bureau_id,app_id,account_type,account_age_months,credit_limit,current_balance,months_past_due,account_status
BUR008746,APP202709,Retail Card,122,3285.58,1008.44,0,Closed
BUR008747,APP202710,Mortgage,132,3158.63,542.93,0,Active
BUR008748,APP202710,Student Loan,24,2451.4,1264.49,0,Active
BUR008749,APP202710,Mortgage,68,3090.77,1158.84,0,Active
BUR008750,APP202710,Credit Card,129,11569.08,5633.62,0,Active
BUR008751,APP202710,Retail Card,8,3172.1,1215.41,0,Closed
BUR008752,APP202710,Auto Loan,108,19343.14,7237.13,0,Active
BUR008753,APP202711,Personal Loan,102,9560.41,4146.66,0,Active
BUR008754,APP202711,Retail Card,152,6540.61,2675.37,0,Active
BUR008755,APP202711,Mortgage,119,6335.92,4117.05,0,Active
BUR008756,APP202712,Auto Loan,157,5009.46,2253.37,0,Active
BUR008757,APP202712,Personal Loan,6,15572.05,5072.98,0,Active
BUR008758,APP202712,Personal Loan,58,5857.78,3087.68,0,Active
BUR008759,APP202713,Retail Card,156,32319.02,14866.95,0,Active
BUR008760,APP202713,Credit Card,101,4359.77,3065.66,0,Active
BUR008761,APP202713,Personal Loan,155,6083.5,494.06,0,Active
BUR008762,APP202713,Student Loan,9,8473.57,1731.34,0,Active
BUR008763,APP202714,Retail Card,31,5395.97,581.26,0,Active
BUR008764,APP202714,Personal Loan,67,48007.07,6255.53,0,Active
BUR008765,APP202715,Personal Loan,74,4243.06,2730.78,0,Active
BUR008766,APP202715,Auto Loan,170,1514.91,456.16,0,Active
BUR008767,APP202716,Student Loan,176,6182.77,1492.27,0,Active
BUR008768,APP202716,Retail Card,120,946.91,439.94,0,Closed
BUR008769,APP202716,Credit Card,106,815.9,472.04,0,Active
BUR008770,APP202717,Auto Loan,60,6667.75,3502.08,0,Active
BUR008771,APP202717,Personal Loan,175,21488.4,9852.71,0,Active
BUR008772,APP202718,Personal Loan,58,567.31,186.18,0,Closed
BUR008773,APP202718,Retail Card,46,5665.04,989.11,0,Active
BUR008774,APP202718,Credit Card,7,13121.73,1280.89,1,Active
BUR008775,APP202720,Auto Loan,17,1313.37,433.22,0,Active
BUR008776,APP202721,Mortgage,66,9389.9,8129.87,0,Closed
BUR008777,APP202721,Credit Card,15,893.84,414.47,0,Active
BUR008778,APP202721,Student Loan,19,369.18,100.09,0,Closed
BUR008779,APP202721,Auto Loan,102,1558.89,312.37,0,Active
BUR008780,APP202721,Mortgage,14,1990.48,339.45,0,Closed
BUR008781,APP202721,Personal Loan,29,2926.3,1741.72,0,Active
BUR008782,APP202721,Student Loan,43,10116.34,2429.65,0,Closed
BUR008783,APP202722,Student Loan,158,859.09,436.18,0,Active
BUR008784,APP202723,Retail Card,168,2121.54,479.51,0,Active
BUR008785,APP202723,Auto Loan,29,2994.67,541.51,1,Active
BUR008786,APP202724,Mortgage,78,2128.77,459.28,3,Active
BUR008787,APP202724,Student Loan,176,3125.28,639.7,9,Active
BUR008788,APP202724,Credit Card,66,10494.83,7210.96,0,Active
BUR008789,APP202724,Student Loan,26,1192.18,553.92,0,Active
BUR008790,APP202724,Auto Loan,15,9095.89,3366.75,2,Active
BUR008791,APP202725,Mortgage,100,9691.38,4469.4,0,Active
BUR008792,APP202725,Credit Card,107,1463.85,391.67,0,Active
BUR008793,APP202725,Credit Card,19,10729.9,5372.22,8,Active
BUR008794,APP202726,Mortgage,124,32023.24,16124.1,0,Active
BUR008795,APP202727,Personal Loan,108,3104.94,1321.74,8,Active
BUR008796,APP202727,Student Loan,64,18656.28,3375.02,0,Active
BUR008797,APP202727,Credit Card,156,15601.64,4654.63,4,Closed
BUR008798,APP202728,Retail Card,129,1712.88,394.37,0,Active
BUR008799,APP202728,Mortgage,47,8087.67,5987.69,0,Active
BUR008800,APP202729,Credit Card,39,2740.98,635.42,10,Active
BUR008801,APP202729,Credit Card,115,3134.26,2911.61,0,Active
BUR008802,APP202729,Mortgage,40,15819.44,4427.59,0,Active
BUR008803,APP202729,Student Loan,43,6731.4,4221.64,0,Active
BUR008804,APP202729,Retail Card,14,3072.18,2569.73,0,Active
BUR008805,APP202730,Personal Loan,88,848.67,347.95,0,Closed
BUR008806,APP202730,Personal Loan,101,11444.98,4450.14,0,Active
BUR008807,APP202731,Student Loan,3,16806.94,6866.88,0,Active
BUR008808,APP202731,Personal Loan,33,11257.15,860.5,0,Active
BUR008809,APP202731,Mortgage,146,7434.98,3233.74,0,Active
BUR008810,APP202731,Student Loan,177,1280.61,658.9,2,Closed
BUR008811,APP202731,Retail Card,27,798.01,361.94,0,Active
BUR008812,APP202732,Student Loan,95,2844.89,1298.32,0,Active
BUR008813,APP202732,Auto Loan,39,26087.43,23204.81,0,Active
BUR008814,APP202732,Student Loan,119,11070.11,300.13,2,Active
BUR008815,APP202732,Personal Loan,63,5928.91,5028.61,0,Active
BUR008816,APP202732,Student Loan,84,11198.46,3851.53,0,Active
BUR008817,APP202733,Credit Card,4,5395.56,2846.11,0,Active
BUR008818,APP202733,Mortgage,149,10441.0,2558.2,0,Active
BUR008819,APP202734,Student Loan,14,1837.84,193.68,0,Active
BUR008820,APP202734,Personal Loan,133,3964.08,500.46,2,Closed
BUR008821,APP202734,Personal Loan,33,6951.38,2827.98,0,Active
BUR008822,APP202734,Retail Card,124,20280.9,9208.91,0,Active
BUR008823,APP202734,Retail Card,159,14018.35,2881.0,0,Active
BUR008824,APP202734,Mortgage,2,963.21,405.17,0,Active
BUR008825,APP202735,Mortgage,130,603.85,424.47,0,Closed
BUR008826,APP202735,Retail Card,84,25370.34,10463.32,0,Active
BUR008827,APP202736,Personal Loan,12,13392.44,4426.38,0,Active
BUR008828,APP202737,Auto Loan,42,662.08,230.24,0,Active
BUR008829,APP202737,Student Loan,70,2428.19,1125.41,0,Active
BUR008830,APP202737,Student Loan,26,8779.88,3320.88,0,Active
BUR008831,APP202737,Student Loan,1,376.72,188.25,3,Active
BUR008832,APP202737,Retail Card,95,2989.49,1560.45,0,Active
BUR008833,APP202738,Mortgage,38,4312.52,2490.01,0,Active
BUR008834,APP202738,Personal Loan,106,14040.05,987.34,0,Active
BUR008835,APP202738,Student Loan,6,4009.41,1432.63,0,Active
BUR008836,APP202738,Student Loan,75,642.48,160.93,0,Active
BUR008837,APP202739,Retail Card,107,8811.04,2985.12,0,Active
BUR008838,APP202740,Mortgage,111,4900.9,482.1,0,Active
BUR008839,APP202740,Mortgage,18,2131.88,868.45,3,Closed
BUR008840,APP202740,Credit Card,97,7434.09,4289.02,0,Active
BUR008841,APP202740,Retail Card,166,1818.23,339.15,0,Active
BUR008842,APP202740,Student Loan,60,4358.11,1780.18,0,Closed
BUR008843,APP202741,Personal Loan,112,1552.12,69.29,0,Active
BUR008844,APP202741,Personal Loan,111,11292.75,9702.16,0,Active
BUR008845,APP202741,Retail Card,19,24506.01,8922.57,0,Active
BUR008846,APP202742,Student Loan,58,2123.01,611.81,0,Active
BUR008847,APP202742,Credit Card,171,800.14,176.18,0,Active
BUR008848,APP202742,Mortgage,5,12476.67,3624.43,0,Active
BUR008849,APP202742,Retail Card,32,1404.09,786.79,0,Active
BUR008850,APP202742,Personal Loan,176,9426.28,4118.59,0,Active
BUR008851,APP202742,Auto Loan,132,8374.85,2935.53,0,Active
BUR008852,APP202743,Personal Loan,130,14168.86,9335.29,0,Closed
BUR008853,APP202743,Retail Card,160,9912.85,4448.32,0,Closed
BUR008854,APP202743,Student Loan,153,15156.61,5782.05,11,Active
BUR008855,APP202744,Personal Loan,87,2722.84,419.1,0,Closed
BUR008856,APP202745,Credit Card,5,731.02,431.92,0,Closed
BUR008857,APP202745,Retail Card,107,2808.33,1299.02,2,Closed
BUR008858,APP202745,Personal Loan,65,1692.87,118.5,0,Active
BUR008859,APP202745,Retail Card,4,4905.58,1799.83,0,Active
BUR008860,APP202745,Mortgage,75,16101.45,5673.24,0,Closed
BUR008861,APP202745,Mortgage,155,4978.82,252.28,0,Closed
BUR008862,APP202745,Credit Card,58,5847.02,2669.9,0,Active
BUR008863,APP202745,Mortgage,21,4671.59,2790.2,0,Closed
BUR008864,APP202745,Credit Card,20,6906.56,1954.1,2,Closed
BUR008865,APP202746,Retail Card,84,3058.93,1397.54,2,Closed
BUR008866,APP202746,Auto Loan,158,3491.53,1542.77,0,Active
BUR008867,APP202746,Credit Card,95,6853.02,583.21,0,Active
BUR008868,APP202747,Student Loan,176,865.04,652.68,0,Active
BUR008869,APP202747,Retail Card,127,20439.83,7357.07,0,Active
BUR008870,APP202748,Student Loan,70,2904.85,1666.98,0,Active
BUR008871,APP202748,Retail Card,140,5743.98,1759.21,8,Closed
BUR008872,APP202749,Personal Loan,34,4254.09,1711.3,0,Active
BUR008873,APP202750,Student Loan,56,2774.97,668.32,0,Closed
BUR008874,APP202750,Retail Card,23,200.0,25.5,0,Active
BUR008875,APP202750,Credit Card,167,35295.41,18867.24,0,Active
BUR008876,APP202750,Auto Loan,146,6509.97,4251.98,0,Active
BUR008877,APP202750,Credit Card,4,1057.67,724.38,0,Closed
BUR008878,APP202751,Auto Loan,114,335.2,200.18,5,Active
BUR008879,APP202751,Student Loan,96,5154.53,3626.76,2,Closed
BUR008880,APP202751,Credit Card,25,7931.16,710.69,0,Active
BUR008881,APP202751,Retail Card,31,4292.36,1913.17,0,Closed
BUR008882,APP202752,Retail Card,114,5239.72,2978.83,0,Active
BUR008883,APP202752,Personal Loan,15,5358.93,3573.82,0,Active
BUR008884,APP202752,Auto Loan,11,3838.52,1274.79,0,Active
BUR008885,APP202752,Credit Card,18,6389.28,1236.09,0,Closed
BUR008886,APP202753,Credit Card,71,19760.59,2973.35,0,Active
BUR008887,APP202753,Mortgage,139,3284.81,1013.58,1,Closed
BUR008888,APP202753,Credit Card,10,1543.95,353.27,0,Active
BUR008889,APP202753,Credit Card,117,6448.82,4393.03,0,Closed
BUR008890,APP202753,Mortgage,17,1265.09,435.08,0,Active
BUR008891,APP202753,Mortgage,71,3200.19,807.84,0,Active
BUR008892,APP202753,Personal Loan,55,40041.59,5978.19,0,Active
BUR008893,APP202755,Student Loan,86,6052.66,4723.81,0,Active
BUR008894,APP202755,Auto Loan,95,11553.35,1314.09,0,Active
BUR008895,APP202755,Student Loan,49,5990.83,1212.85,0,Closed
BUR008896,APP202755,Retail Card,155,2961.12,1463.72,0,Active
BUR008897,APP202756,Retail Card,1,29258.5,4080.62,0,Closed
BUR008898,APP202756,Personal Loan,113,17357.31,14724.98,0,Active
BUR008899,APP202756,Mortgage,16,7213.08,5249.78,0,Active
BUR008900,APP202757,Retail Card,144,8083.08,3303.81,2,Active
BUR008901,APP202757,Credit Card,98,19884.88,11691.77,0,Active
BUR008902,APP202758,Mortgage,61,3719.21,1819.05,0,Closed
BUR008903,APP202758,Personal Loan,87,14760.98,7751.14,2,Active
BUR008904,APP202759,Auto Loan,53,7518.65,5416.57,0,Active
BUR008905,APP202760,Personal Loan,105,19974.08,14808.01,0,Active
BUR008906,APP202760,Credit Card,39,17288.83,13096.51,0,Active
BUR008907,APP202760,Mortgage,67,10286.24,3979.95,0,Active
BUR008908,APP202761,Student Loan,130,2739.46,1325.07,0,Closed
BUR008909,APP202761,Retail Card,48,9335.21,981.86,0,Active
BUR008910,APP202761,Retail Card,114,14261.41,8118.26,2,Closed
BUR008911,APP202761,Personal Loan,25,2129.79,909.52,0,Active
BUR008912,APP202761,Auto Loan,80,1838.24,135.65,0,Active
BUR008913,APP202762,Credit Card,82,6091.22,4012.32,0,Active
BUR008914,APP202762,Credit Card,28,4115.5,3545.03,0,Active
BUR008915,APP202762,Student Loan,19,3453.82,1661.44,2,Closed
BUR008916,APP202762,Credit Card,166,9924.68,5298.27,1,Active
BUR008917,APP202762,Credit Card,169,16970.94,10589.47,0,Closed
BUR008918,APP202763,Student Loan,166,6558.56,622.59,1,Active
BUR008919,APP202763,Mortgage,63,2010.38,451.3,0,Closed
BUR008920,APP202764,Auto Loan,55,440.8,243.92,0,Active
BUR008921,APP202764,Retail Card,13,4579.6,202.29,0,Active
BUR008922,APP202764,Personal Loan,32,30341.79,7878.31,0,Active
BUR008923,APP202764,Mortgage,69,1029.92,807.42,0,Closed
BUR008924,APP202765,Student Loan,127,4032.51,3890.4,0,Active
BUR008925,APP202765,Student Loan,47,1990.89,649.19,0,Active
BUR008926,APP202766,Retail Card,4,17972.51,12927.36,5,Closed
BUR008927,APP202766,Retail Card,91,19064.82,2753.51,1,Closed
BUR008928,APP202767,Credit Card,96,6842.21,2289.75,0,Active
BUR008929,APP202767,Retail Card,105,10173.79,2479.87,0,Active
BUR008930,APP202767,Credit Card,25,2624.22,1864.88,4,Active
BUR008931,APP202768,Auto Loan,97,10759.49,4386.79,0,Closed
BUR008932,APP202768,Personal Loan,23,5105.22,2876.04,1,Closed
BUR008933,APP202769,Credit Card,84,597.45,381.59,0,Active
BUR008934,APP202769,Student Loan,164,4233.43,1203.25,0,Active
BUR008935,APP202769,Mortgage,162,3718.19,714.93,0,Active
BUR008936,APP202770,Personal Loan,79,3683.84,781.72,0,Closed
BUR008937,APP202770,Credit Card,88,4258.04,2067.39,0,Closed
BUR008938,APP202770,Retail Card,100,5451.8,2909.37,1,Active
BUR008939,APP202770,Mortgage,72,845.32,205.4,0,Closed
BUR008940,APP202770,Mortgage,114,2593.71,1179.69,0,Active
BUR008941,APP202770,Personal Loan,128,9846.4,4178.86,0,Active
BUR008942,APP202771,Student Loan,45,19259.23,3798.47,1,Active
BUR008943,APP202771,Personal Loan,113,3881.59,3370.95,0,Closed
BUR008944,APP202771,Mortgage,8,15975.76,634.64,0,Active
BUR008945,APP202771,Student Loan,161,8820.1,1198.87,4,Active
BUR008946,APP202771,Credit Card,15,3130.57,3270.77,11,Closed
BUR008947,APP202771,Student Loan,39,2870.54,1448.86,0,Active
BUR008948,APP202772,Student Loan,115,3578.72,1404.04,0,Active
BUR008949,APP202772,Credit Card,82,1083.36,524.44,0,Closed
BUR008950,APP202772,Mortgage,20,8383.47,2930.86,0,Active
BUR008951,APP202772,Student Loan,9,9641.54,2988.02,0,Closed
BUR008952,APP202772,Mortgage,122,3822.9,2287.15,11,Closed
BUR008953,APP202772,Retail Card,174,5013.8,893.46,0,Active
BUR008954,APP202773,Auto Loan,98,7104.29,5794.99,0,Closed
BUR008955,APP202773,Auto Loan,48,8799.43,5402.72,0,Active
BUR008956,APP202773,Retail Card,140,381.55,241.61,1,Active
BUR008957,APP202774,Auto Loan,126,12892.47,1618.79,0,Active
BUR008958,APP202774,Retail Card,71,2289.39,1567.39,0,Active
BUR008959,APP202774,Personal Loan,24,3043.93,1074.25,0,Active
BUR008960,APP202775,Credit Card,175,2402.44,1249.94,0,Active
BUR008961,APP202775,Student Loan,143,1451.67,549.42,0,Active
BUR008962,APP202775,Personal Loan,140,3430.07,797.04,0,Active
BUR008963,APP202775,Retail Card,37,4363.53,1584.91,0,Active
BUR008964,APP202775,Mortgage,78,23105.97,7171.66,0,Active
BUR008965,APP202775,Credit Card,148,7081.54,4065.89,0,Active
BUR008966,APP202776,Personal Loan,91,16487.08,1274.54,0,Active
BUR008967,APP202776,Mortgage,107,8945.42,4442.45,9,Closed
BUR008968,APP202776,Student Loan,101,1922.66,1070.73,4,Closed
BUR008969,APP202776,Personal Loan,60,2127.66,1153.04,0,Closed
BUR008970,APP202776,Credit Card,12,16549.48,7891.2,0,Active
BUR008971,APP202777,Mortgage,9,60000.0,9686.59,0,Active
BUR008972,APP202777,Personal Loan,115,1457.0,500.7,0,Active
BUR008973,APP202778,Student Loan,109,8441.27,3696.23,0,Active
BUR008974,APP202778,Credit Card,114,359.6,181.4,1,Active
BUR008975,APP202778,Retail Card,29,1115.62,714.92,0,Closed
BUR008976,APP202778,Retail Card,152,10203.65,1499.78,0,Active
BUR008977,APP202779,Credit Card,101,23243.74,4417.02,0,Active
BUR008978,APP202779,Mortgage,80,3845.5,1031.79,6,Active
BUR008979,APP202779,Personal Loan,36,277.76,60.89,5,Active
BUR008980,APP202779,Mortgage,76,200.74,81.45,0,Active
BUR008981,APP202780,Personal Loan,152,10780.31,4106.46,0,Closed
BUR008982,APP202781,Student Loan,154,1806.42,1257.27,0,Active
BUR008983,APP202781,Retail Card,164,4877.1,1408.59,2,Closed
BUR008984,APP202781,Credit Card,29,3110.5,2021.32,0,Closed
BUR008985,APP202781,Credit Card,10,10560.84,2658.62,0,Closed
BUR008986,APP202782,Credit Card,25,13704.06,5940.49,0,Closed
BUR008987,APP202782,Auto Loan,82,8441.31,6425.29,0,Closed
BUR008988,APP202782,Student Loan,168,17526.18,9075.57,0,Active
BUR008989,APP202782,Credit Card,33,2746.87,1913.5,0,Active
BUR008990,APP202783,Mortgage,115,1282.27,1064.21,0,Active
BUR008991,APP202783,Personal Loan,175,3401.84,657.08,0,Active
BUR008992,APP202783,Auto Loan,59,303.36,197.5,0,Active
BUR008993,APP202784,Retail Card,133,27103.23,6881.4,0,Active
BUR008994,APP202785,Personal Loan,118,7558.21,3906.12,0,Closed
BUR008995,APP202785,Auto Loan,119,3314.03,1334.78,3,Active
BUR008996,APP202786,Personal Loan,147,1775.83,1108.54,1,Active
BUR008997,APP202786,Retail Card,21,2657.22,1224.41,0,Active
BUR008998,APP202786,Retail Card,15,23793.56,8040.82,0,Closed
BUR008999,APP202786,Credit Card,94,9917.15,1646.18,2,Closed
BUR009000,APP202786,Retail Card,178,20324.71,2506.83,0,Closed
BUR009001,APP202786,Mortgage,116,2397.03,912.91,0,Active
BUR009002,APP202786,Retail Card,112,1807.89,607.63,2,Active
BUR009003,APP202787,Personal Loan,68,10120.68,3047.47,0,Active
BUR009004,APP202787,Credit Card,171,10850.69,2495.14,0,Active
BUR009005,APP202787,Retail Card,175,12167.54,4449.61,0,Active
BUR009006,APP202787,Mortgage,68,5547.51,4562.94,0,Active
BUR009007,APP202788,Auto Loan,125,1964.85,1316.0,2,Closed
BUR009008,APP202788,Auto Loan,31,12018.22,6438.49,0,Active
BUR009009,APP202789,Mortgage,35,3025.2,617.18,0,Active
BUR009010,APP202789,Auto Loan,48,2129.5,1178.05,0,Active
BUR009011,APP202789,Retail Card,147,4158.85,1842.19,0,Closed
BUR009012,APP202789,Personal Loan,89,5372.97,3815.04,0,Active
BUR009013,APP202789,Student Loan,20,1480.54,968.1,0,Active
BUR009014,APP202789,Credit Card,88,9400.04,7344.81,0,Active
BUR009015,APP202790,Auto Loan,153,8975.74,6053.62,0,Closed
BUR009016,APP202790,Credit Card,95,17078.51,5949.95,0,Closed
BUR009017,APP202790,Mortgage,32,5552.88,2384.21,3,Active
BUR009018,APP202791,Personal Loan,8,5236.84,950.46,0,Active
BUR009019,APP202791,Credit Card,37,5729.73,2370.63,0,Active
BUR009020,APP202791,Credit Card,102,5104.76,1238.51,0,Active
BUR009021,APP202791,Auto Loan,173,3449.01,738.45,0,Active
BUR009022,APP202792,Mortgage,30,3077.78,1789.54,0,Active
BUR009023,APP202792,Retail Card,138,2647.33,689.82,0,Closed
BUR009024,APP202792,Credit Card,174,15951.74,9819.49,0,Active
BUR009025,APP202792,Personal Loan,140,5417.31,3351.75,0,Closed
BUR009026,APP202793,Auto Loan,125,17205.71,6202.14,0,Closed
BUR009027,APP202793,Personal Loan,152,25859.77,13938.23,0,Active
BUR009028,APP202793,Personal Loan,32,4388.32,2295.85,0,Active
BUR009029,APP202793,Credit Card,52,5935.3,2031.56,2,Active
BUR009030,APP202794,Auto Loan,69,779.2,392.01,0,Active
BUR009031,APP202794,Auto Loan,19,11728.57,8991.52,0,Active
BUR009032,APP202794,Student Loan,14,8465.72,5417.37,0,Closed
BUR009033,APP202795,Credit Card,108,3972.6,3138.09,0,Active
BUR009034,APP202795,Auto Loan,155,5349.93,1313.28,0,Active
BUR009035,APP202796,Student Loan,86,1002.57,544.94,1,Closed
BUR009036,APP202796,Auto Loan,55,6636.46,4296.99,0,Closed
BUR009037,APP202796,Auto Loan,115,26401.13,22343.02,0,Closed
BUR009038,APP202796,Credit Card,174,1439.81,1093.89,0,Closed
BUR009039,APP202796,Personal Loan,27,200.0,5.23,0,Active
BUR009040,APP202798,Student Loan,157,11843.2,4027.99,0,Active
BUR009041,APP202798,Mortgage,38,3797.53,1368.44,0,Active
BUR009042,APP202798,Retail Card,5,1055.93,650.39,0,Active
BUR009043,APP202799,Credit Card,168,4879.92,2034.16,0,Active
BUR009044,APP202799,Mortgage,123,4768.37,674.11,0,Active
BUR009045,APP202799,Credit Card,130,4830.65,1889.26,0,Active
BUR009046,APP202799,Mortgage,178,728.74,552.06,0,Active
BUR009047,APP202800,Student Loan,146,2375.44,988.29,0,Active
BUR009048,APP202800,Auto Loan,99,8105.98,3967.29,0,Closed
BUR009049,APP202800,Retail Card,64,10641.54,4379.49,4,Active
BUR009050,APP202800,Student Loan,78,2078.46,425.12,1,Closed
BUR009051,APP202800,Student Loan,23,1522.87,623.91,0,Closed
BUR009052,APP202801,Credit Card,62,2878.11,2575.64,0,Active
BUR009053,APP202801,Credit Card,89,4781.28,3356.59,0,Closed
BUR009054,APP202801,Credit Card,176,8563.63,2701.07,0,Active
BUR009055,APP202801,Auto Loan,114,4414.74,3781.83,1,Active
BUR009056,APP202802,Student Loan,22,1119.48,924.32,0,Active
BUR009057,APP202802,Credit Card,149,7503.21,4847.12,0,Closed
BUR009058,APP202803,Retail Card,45,2932.93,1463.13,0,Active
BUR009059,APP202803,Credit Card,146,2172.3,1673.0,0,Closed
BUR009060,APP202805,Auto Loan,144,13704.77,7738.85,0,Active
BUR009061,APP202806,Credit Card,139,27961.7,20754.6,0,Closed
BUR009062,APP202806,Student Loan,55,12641.84,3701.96,0,Closed
BUR009063,APP202806,Retail Card,51,3122.21,1959.24,0,Active
BUR009064,APP202806,Mortgage,55,21938.02,10430.4,0,Active
BUR009065,APP202806,Personal Loan,144,6011.24,2209.27,0,Active
BUR009066,APP202806,Retail Card,11,222.82,21.3,0,Active
BUR009067,APP202807,Personal Loan,83,222.61,84.21,0,Active
BUR009068,APP202807,Personal Loan,172,10062.43,7465.77,0,Active
BUR009069,APP202807,Credit Card,32,3097.64,1772.17,1,Active
BUR009070,APP202807,Retail Card,75,1806.09,868.64,0,Active
BUR009071,APP202808,Retail Card,62,15728.59,7258.69,0,Active
BUR009072,APP202808,Mortgage,102,12304.18,2611.43,0,Active
BUR009073,APP202808,Student Loan,6,3793.48,1930.58,0,Closed
BUR009074,APP202809,Personal Loan,5,8204.63,3772.27,4,Active
BUR009075,APP202809,Auto Loan,37,5618.87,210.77,0,Closed
BUR009076,APP202809,Student Loan,14,10464.66,3535.73,0,Active
BUR009077,APP202809,Personal Loan,38,6169.56,1314.7,11,Active
BUR009078,APP202810,Student Loan,66,6949.97,943.78,2,Active
BUR009079,APP202810,Auto Loan,70,26949.82,23970.12,0,Active
BUR009080,APP202811,Personal Loan,118,23787.49,4187.49,0,Active
BUR009081,APP202811,Auto Loan,8,2647.04,811.21,0,Active
BUR009082,APP202811,Retail Card,161,3864.86,98.44,0,Active
BUR009083,APP202811,Mortgage,143,736.69,490.54,0,Closed
BUR009084,APP202813,Retail Card,176,11106.51,2975.7,0,Active
BUR009085,APP202813,Auto Loan,67,6298.37,1639.59,2,Closed
BUR009086,APP202813,Retail Card,122,1448.53,478.78,0,Active
BUR009087,APP202813,Student Loan,172,1141.74,847.51,0,Active
BUR009088,APP202814,Personal Loan,91,9909.79,2667.37,0,Active
BUR009089,APP202814,Retail Card,131,1759.4,784.14,0,Active
